Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","634","Qatar","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","113157","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","760","République arabe syrienne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","3140.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","760","République arabe syrienne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","3058.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","760","République arabe syrienne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","2953.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","760","République arabe syrienne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","2914.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","140","République centrafricaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","1077.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","140","République centrafricaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","1086.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","140","République centrafricaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","1069.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","140","République centrafricaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","1057.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","140","République centrafricaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","1039.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","410","République de Corée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","46034.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","410","République de Corée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","46903.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","410","République de Corée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","46506.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","410","République de Corée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","48594.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","410","République de Corée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","49977","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","498","République de Moldova","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","13895.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","498","République de Moldova","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","14621.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","498","République de Moldova","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","13559.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","498","République de Moldova","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","15682.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","498","République de Moldova","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","15229.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","180","République démocratique du Congo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","1326.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","180","République démocratique du Congo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","1340.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","180","République démocratique du Congo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","1320.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","180","République démocratique du Congo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","1358.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","180","République démocratique du Congo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","1432.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","418","République démocratique populaire lao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","7800.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","418","République démocratique populaire lao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","8103.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","418","République démocratique populaire lao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","8025.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","418","République démocratique populaire lao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","8111.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","418","République démocratique populaire lao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","8215.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","214","République dominicaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","20579.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","214","République dominicaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","21387.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","214","République dominicaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","19736.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","214","République dominicaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","21923.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","214","République dominicaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","22761.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","834","République-Unie de Tanzanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","3354.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","834","République-Unie de Tanzanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","3444","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","834","République-Unie de Tanzanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","3408.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","834","République-Unie de Tanzanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","3451.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","834","République-Unie de Tanzanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","3504.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","642","Roumanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","35259.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","642","Roumanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","36811.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","642","Roumanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","35653.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","642","Roumanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","37971.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","642","Roumanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","39872.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","53821.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","54397.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","48583.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","52841.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","55183.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","646","Rwanda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","2478.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","646","Rwanda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","2649.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","646","Rwanda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","2499","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","646","Rwanda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","2705.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","646","Rwanda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","2859.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","662","Sainte-Lucie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","23873.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","662","Sainte-Lucie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","23626.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","662","Sainte-Lucie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","17804.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","662","Sainte-Lucie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","19935.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","662","Sainte-Lucie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","23075.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","659","Saint-Kitts-et-Nevis","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","29888","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","659","Saint-Kitts-et-Nevis","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","31130.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","659","Saint-Kitts-et-Nevis","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","26636.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","659","Saint-Kitts-et-Nevis","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","26419.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","659","Saint-Kitts-et-Nevis","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","28725.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","670","Saint-Vincent-et-les Grenadines","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","15903.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","670","Saint-Vincent-et-les Grenadines","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","16063","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","670","Saint-Vincent-et-les Grenadines","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","15505.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","670","Saint-Vincent-et-les Grenadines","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","15673.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","670","Saint-Vincent-et-les Grenadines","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","16504","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","6774.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","7002.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","6689.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","6107.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","5689","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","5643.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","5670","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","5711.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","5703.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","5599.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","4092.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","4167.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","4111.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","4266.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","4330.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","19838.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","20809.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","20759.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","22575.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","23741.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","26079.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","27109.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","24802","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","25938.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","23409.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","1619.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","1665.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","1595.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","1624","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","1644","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","117427","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","117636","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","113400","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","128731","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","129084","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","36401.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","37265","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","35991.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","37795","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","38566.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","44057.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","45292.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","43082.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","46502.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","47558.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","706","Somalie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","1552","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","706","Somalie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","1550.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","706","Somalie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","1460.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","706","Somalie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","1462","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","706","Somalie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","1452.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","729","Soudan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","4019.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","729","Soudan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","3819.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","729","Soudan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","3581","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","729","Soudan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","3420.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","729","Soudan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","3299.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","14848.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","14725.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","13970.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","14306.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","13172.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","61255.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","61842.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","60064.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","63375","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","64778","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","79977.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","80315.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","78023.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","81603.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","83019.8","X","Ciffre de sources internationales",""
