Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Bilans Alimentaires (2010-)","036","Australie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","185.62","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","036","Australie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","1773525.77","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","036","Australie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","22.15","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","036","Australie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","211665.49","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","036","Australie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","10.75","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","036","Australie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","102713.88","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","152","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","121","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","82","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","190","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5131","Traitement","S2734","Viande de Volailles","2022","2022","1000 t","19","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","171","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","19.14","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","71.88","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","234553.56","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","8.95","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","29189.75","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","3.96","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","040","Autriche","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","12933.01","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","130","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","38","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","166","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","166","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","16.06","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","60.67","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","229382.01","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","7.27","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","27493.41","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","3.5","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","031","Azerbaïdjan","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","13221.92","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","6","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","22","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","28","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5171","Alimentation pour touristes","S2734","Viande de Volailles","2022","2022","1000 t","2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","26","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","63.27","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","239.6","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","35855.39","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","29.02","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","4343.17","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","13.58","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","2032.51","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","9","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","63","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","71","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","5123","Pertes","S2734","Viande de Volailles","2022","2022","1000 t","2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","69","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","46.73","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","180.43","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","96955.84","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","21.45","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","11524.38","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","10.38","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","5578.15","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","284","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","284","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","284","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","1.66","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","6.66","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","416385.68","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.73","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","45877.82","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.41","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","25859.12","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","16","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","19","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5171","Alimentation pour touristes","S2734","Viande de Volailles","2022","2022","1000 t","3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","16","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","56.37","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","213.45","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","21942.26","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","25.79","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","2650.92","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","052","Barbade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","12.13","E","Valeur estimée",""
